	A5554-NY2011-34	B57-NY2011-15	B73-NY2011-32	B76-NY2011-11	B97-NY2011-7	CML103-NY2011-46	CML108-NY2010-61	CML157Q-NY2011-59	CML158Q-NY2011-49	CML228-NY2010-70	CML277-O5P071851A	CML311-NY2010-356	CML322-NNY2011-44	CML341-02F1020	CML69-10A7711251A	CMl333-NY2010-122	F2834T-NY2010-108	F70NY2011-235	H84-NY2011-81	H95-NY2011-79	HP301-NY2011-77	HY-NY2010-93	IL14H-NY2011-131	KY21-NY2010-156	KY228-NY2010-154	Ki11-NY2010-162	Ki3-NY2010-159	Ki44-O4P168551A	M162W-NY2011-115	M37W-NY2010-149	MO17-NY2011-142	MO18W-NY2010-147	MS71-NY2011-101	NC260-NY2011-248	NC350-NY2010-185	NC358-NY2011-143	NC360-NY2011-211	OH40B-NY2010-556	OH43-NY2011-252	OH7B-NY2011-202	P39-NY2010-550	SC357-NY2010-244	T2I16-NY2010-231	TX303-NY2010-235	TZi8-NY2010-566	U267Y-NY2010-589	W22-NY2011-256	W64A-NY2011-215
GRMZM5G808853	2.95716	2.12415	1.78003	7.5038100000000005	2.4506799999999997	7.598489999999999	3.9356699999999996	3.60299	4.52909	4.727469999999999	6.90415	4.53602	10.2714	6.8004	5.08995	1.5288899999999999	4.97556	1.2232100000000001	0.0	0.0	8.387880000000001	3.36545	1.6982700000000002	2.34859	7.49909	7.90123	13.5455	7.084689999999999	1.1215700000000002	3.89561	1.4794100000000001	2.41831	4.65623	1.84415	4.708469999999999	4.56058	1.29746	2.8013	9.27785	5.79976	3.31722	3.77964	3.8462699999999996	3.3972	6.422540000000001	9.54785	2.81989	4.08137
GRMZM5G823135	5.56694	6.601439999999999	6.65355	5.7577	5.11876	7.81435	5.08873	6.77435	3.9123900000000003	12.4137	10.019	3.40845	9.74729	12.5502	12.4643	2.6271400000000003	9.678239999999999	6.25216	8.467260000000001	0.0	15.1516	7.379739999999999	6.41821	16.7776	7.10818	10.8515	9.33196	8.01785	5.29833	3.4454599999999997	4.99	7.30006	13.7569	5.14738	8.97969	4.718380000000001	1.9153	7.08525	10.7185	5.07912	8.81202	10.2063	4.82669	4.04369	3.62705	7.0522	8.03603	9.361139999999999
GRMZM5G831780	80.221	81.0788	81.6789	101.165	76.4786	51.7833	79.916	66.2352	81.1947	47.8318	94.3171	182.71	93.4336	103.07799999999999	88.3399	96.1194	73.6529	87.04899999999999	82.8382	51.3326	71.0788	78.1122	70.8765	94.5396	95.5231	70.0033	79.0429	89.6031	64.4269	100.93	85.2942	75.7095	90.5629	67.965	107.27799999999999	62.2499	85.2157	85.1712	87.0383	107.925	103.589	67.929	87.0259	108.444	120.054	128.425	89.4089	59.4856
GRMZM5G866082	18.1415	39.9232	25.7353	16.7395	24.3837	26.8172	31.325	16.9168	38.5911	20.9003	29.19	39.7841	21.4923	23.7878	30.323	33.3792	22.0995	22.3696	27.9359	0.0	26.4498	14.5469	46.3971	30.2981	37.4169	24.1807	22.1749	24.2825	12.7076	27.658	22.0494	25.7804	38.0796	20.9984	29.7542	31.1424	33.3721	20.5338	25.8387	33.3024	32.1817	25.4203	27.8121	33.0762	26.3763	15.6237	19.3622	19.4605
GRMZM5G866432	10.8484	9.46923	22.7618	7.21022	4.7942599999999995	13.8046	25.151	10.35	6.00619	7.243580000000001	12.5759	6.88492	7.784389999999999	9.36871	19.3063	5.1494	9.51194	3.85112	23.3963	0.0	8.271180000000001	8.00057	8.61636	11.2841	9.073	7.332160000000001	10.1412	9.40661	8.96529	13.2009	4.4392	8.23438	6.21513	5.336040000000001	6.94278	9.89373	19.2297	10.872	9.36377	3.39992	10.4752	11.5717	15.753	8.67057	6.84767	5.40246	16.6998	21.2367
GRMZM5G877647	5.78704	6.92915	16.2543	4.8745199999999995	4.94442	7.597980000000001	2.78614	9.68566	3.97738	5.62219	6.1273599999999995	3.0643599999999998	8.37979	3.8262099999999997	12.4848	11.6167	9.52317	9.26224	7.94618	0.0	8.71215	5.37014	1.97576	5.55882	13.8519	14.2052	5.78585	6.879519999999999	5.43715	4.14653	2.78001	6.70275	10.0378	5.25617	3.53245	4.41955	4.56954	9.83475	9.56751	3.13159	6.73462	5.08652	6.25968	3.03436	4.31706	2.79989	6.5639199999999995	6.940580000000001
GRMZM5G877925	1.85254	0.770339	0.0	0.0	1.50153	1.01078	0.345555	0.7433960000000001	1.25644	0.864841	1.0368899999999999	0.0	2.1637	1.72038	1.6459700000000002	1.04366	0.930041	1.22424	0.882194	0.0	1.65094	0.0	0.0	0.0	0.0	0.704499	2.25887	1.6819099999999998	1.26779	1.7808599999999999	0.0	21.4872	0.0	0.0	1.7360099999999998	0.45285299999999995	2.02575	2.60508	1.7367	0.860118	0.0	1.97006	0.0	1.14571	1.16042	1.66914	1.24193	0.800137
GRMZM5G878541	4.0271300000000005	4.1317900000000005	3.46055	1.21041	2.2100299999999997	5.39168	6.36364	3.75507	6.18935	4.75499	3.61404	9.23211	4.43952	6.42663	6.87223	4.06193	4.92344	1.7719900000000002	4.26452	0.0	2.38698	1.95229	4.75485	4.2332	9.48311	3.75792	1.36608	2.22828	4.857480000000001	6.87476	3.5661	4.95603	4.27995	1.24361	2.87047	4.402880000000001	5.47691	2.86616	3.7383900000000003	4.06752	3.37806	3.6446300000000003	3.0581	11.732999999999999	4.3269400000000005	2.99096	4.3032900000000005	5.8632800000000005
GRMZM5G882708	14.0516	18.3653	15.495999999999999	15.792	14.7209	16.0113	12.6267	23.0827	16.7153	20.5941	15.3589	9.207930000000001	12.5761	15.8274	22.7602	17.4776	16.6028	28.3207	29.0605	0.0	17.021	16.737000000000002	25.2322	13.9511	19.5771	19.9166	18.9626	16.9271	27.2661	19.4855	20.3313	19.4943	19.0897	15.4694	14.8384	15.8828	20.4438	15.9225	15.6357	17.6759	14.2695	17.2857	14.9202	16.8568	13.8372	15.9713	14.2904	14.08
GRMZM5G885329	0.0	1.87402	2.95455	2.17734	0.0	1.86379	7.2382100000000005	4.61599	6.41207	2.3284	0.0	0.0	3.06621	2.80598	1.48176	0.0	2.97649	0.0	0.0	0.0	2.72019	2.8712299999999997	2.63064	3.2793099999999997	2.44565	1.9168900000000002	0.0	0.0	0.0	0.0	2.41672	3.70296	1.64087	0.0	0.0	1.20638	3.53001	1.7561400000000003	0.0	0.0	2.14036	1.9018400000000002	0.0	5.40362	3.1610099999999997	0.0	3.5485800000000003	3.7802800000000003
GRMZM5G892675	0.40736100000000003	0.587428	0.38458000000000003	0.0	0.313701	0.768185	0.0	0.40131999999999995	1.8998700000000002	0.955201	0.507633	1.20672	0.30999899999999997	0.5990989999999999	1.9518900000000001	0.0	1.5948200000000001	0.785741	1.2671299999999999	0.0	1.1284299999999998	0.0	0.571872	0.299971	0.482612	0.44617399999999996	0.45063500000000006	0.592985	0.0	2.56533	0.9375209999999999	6.26227	1.01449	0.472688	1.68395	0.559715	3.50795	1.87346	1.2721799999999999	0.361605	1.9989299999999999	0.629921	1.6795799999999999	0.0	0.288752	0.273474	0.0	0.530362
GRMZM5G896196	0.0	80.6749	33.479	46.1367	36.3863	0.0	0.0	54.848	51.7704	30.1592	17.8871	11.8182	20.121	0.0	0.0	18.4319	119.759	0.0	0.0	0.0	20.0683	35.1583	0.0	0.0	0.0	0.0	27.028000000000002	63.3453	146.556	52.553000000000004	34.7718	28.5189	25.2776	21.0759	84.2452	47.9874	0.0	0.0	37.628	64.1343	34.3953	59.6508	0.0	43.7595	16.3414	0.0	59.3365	56.1017
GRMZM5G898305	11.1338	10.5334	9.29396	9.66363	11.2276	13.0682	10.3771	12.0127	10.9239	9.97188	7.94585	12.6725	12.7764	15.0064	7.01496	10.9947	12.0438	7.649489999999999	6.73313	0.0	11.0268	10.8734	11.9396	13.9988	11.8882	11.9952	11.1406	10.0593	10.0601	11.832	11.6238	9.553189999999999	9.8808	12.5072	9.88942	12.5344	10.1424	8.80025	14.1202	11.2662	7.69861	14.2605	13.8165	8.65058	9.85255	12.9823	10.9192	11.5377
GRMZM5G898314	37.2467	30.2781	34.5384	16.0004	77.0576	27.2364	46.6769	38.0896	37.2238	16.0014	19.0522	52.4038	45.1723	32.5186	39.6924	47.3634	43.9098	38.7252	19.0884	0.0	25.7447	39.5115	49.3965	31.4673	40.2019	33.8061	59.693000000000005	23.0719	18.1703	39.9558	54.5447	19.5924	43.6808	43.1266	55.2529	54.652	45.3794	36.4238	30.7321	76.783	42.9971	41.0761	39.3834	35.9644	63.7947	47.4246	45.2797	38.9451
